"driver_id","constructor_id","round","grid","position","status","pos_gained","round_points","accumulated_points","PI","PI_adj"
"alonso","alpine",9,"14","10","+1 Lap",4,7.42363573043798,65.4268889852965,3.98074338229595,3.9804925127533
"russell","williams",9,"8","11","+1 Lap",-3,6.5083761151706,36.2408676749344,2.20498936145473,2.20181198986379
"tsunoda","alphatauri",9,"7","12","+1 Lap",-5,5.70595880436931,52.529696424355,3.19604438875673,3.19617449459246
"stroll","aston_martin",9,"9","13","+1 Lap",-4,5.00247147691252,61.990542785274,3.77166707426468,3.77416864170137
"giovinazzi","alfa",9,"15","14","+1 Lap",1,4.3857170609365,45.6503703587841,2.77748816309955,2.77847018251689
"raikkonen","alfa",9,"16","15","+1 Lap",1,3.84500226085464,46.449027015293,2.82608052702562,2.82784663855811
"latifi","williams",9,"18","16","+1 Lap",2,3.37095215686815,26.6776381944687,1.62313741865035,1.62257511085776
"vettel","aston_martin",9,"11","17","Collision",-6,2.9553476624922,70.426908590159,4.28495767800974,4.31871789788937
"mick_schumacher","haas",9,"19","18","+2 Laps",1,2.59098302193428,28.1151655524243,1.71060035026455,1.71132487940484
"mazepin","haas",9,"20","19","+2 Laps",1,2.27154087661232,23.6849835071213,1.44105646497956,1.4415652699436
"ocon","alpine",9,"17","20","Collision",-3,1.99148273471456,54.1763183891316,3.29622918419917,3.32414637028399
"hamilton","mercedes",10,"2","1","Finished",1,24.2612263885053,192.065325098068,10.5171819314537,10.5110924885294
"leclerc","ferrari",10,"4","2","Finished",2,21.2700612052228,121.485077409761,6.65232342393303,6.64126457350319
"bottas","mercedes",10,"3","3","Finished",0,18.6476766025428,141.425532565092,7.7442300164298,7.73853530283772
"norris","mclaren",10,"5","4","Finished",1,16.3486056442394,155.630577734347,8.52207497263567,8.52103271256207
"ricciardo","mclaren",10,"6","5","Finished",1,14.3329870099961,101.707507840981,5.56933617878281,5.56423833855936
"sainz","ferrari",10,"10","6","Finished",4,12.5658738793486,118.417940434049,6.48437203777949,6.48341989569777
"alonso","alpine",10,"7","7","Finished",0,11.0166280232844,76.4435170085809,4.18592151107399,4.18181293110758
"stroll","aston_martin",10,"14","8","Finished",6,9.65838859825537,71.6489313835294,3.92337787245077,3.92039368783578
"ocon","alpine",10,"9","9","Finished",0,8.46760643254417,62.6439248216757,3.43027849463964,3.42815585215252
"tsunoda","alphatauri",10,"16","10","Finished",6,7.42363573043798,59.953332154793,3.28294605674856,3.28121062550544
"gasly","alphatauri",10,"11","11","Finished",0,6.5083761151706,88.0168909342577,4.81966046981074,4.82248947522146
"russell","williams",10,"12","12","+1 Lap",0,5.70595880436931,41.9468264793037,2.29693936323332,2.29503681576593
"giovinazzi","alfa",10,"15","13","+1 Lap",2,5.00247147691252,50.6528418356967,2.77366647342077,2.77376254760269
"latifi","williams",10,"17","14","+1 Lap",3,4.3857170609365,31.0633552554052,1.70097834398616,1.69941027932359
"raikkonen","alfa",10,"13","15","+1 Lap",-2,3.84500226085464,50.2940292761477,2.75401848664262,2.75549504968093
"perez","red_bull",10,"0","16","+1 Lap",-16,3.37095215686815,143.065896095146,7.83405363071566,7.84744128389035
"mazepin","haas",10,"19","17","+1 Lap",2,2.9553476624922,26.6403311696135,1.45878080534288,1.4584364946349
"mick_schumacher","haas",10,"18","18","+1 Lap",0,2.59098302193428,30.7061485743586,1.68141829247879,1.68201642421731
"vettel","aston_martin",10,"8","19","Retired",-11,2.27154087661232,72.6984494667713,3.98084775992874,4.0146347737248
"max_verstappen","red_bull",10,"1","20","Collision",-19,1.99148273471456,189.698781314844,10.3875938785128,10.4904166134726
"ocon","alpine",11,"8","1","Finished",7,24.2612263885053,86.9051512101811,4.32616675219645,4.30820653419557
"hamilton","mercedes",11,"1","2","Finished",-1,21.2700612052228,213.335386303291,10.6199050624764,10.6177288109975
"sainz","ferrari",11,"15","3","Finished",12,18.6476766025428,137.065617036591,6.82317108981137,6.81637606592909
"alonso","alpine",11,"9","4","Finished",5,16.3486056442394,92.7921226528203,4.61922210934876,4.61047392578394
"gasly","alphatauri",11,"5","5","Finished",0,14.3329870099961,102.349877944254,5.09501028291085,5.08955986675707
"tsunoda","alphatauri",11,"16","6","Finished",10,12.5658738793486,72.5192060341416,3.61002971252909,3.60345333078862
"latifi","williams",11,"18","7","Finished",11,11.0166280232844,42.0799832786896,2.09475528272164,2.08684838265367
"russell","williams",11,"17","8","Finished",9,9.65838859825537,51.6052150775591,2.56892442622352,2.56344667401437
"max_verstappen","red_bull",11,"3","9","Finished",-6,8.46760643254417,198.166387747388,9.86478737033928,9.87729995520195
"raikkonen","alfa",11,"13","10","+1 Lap",3,7.42363573043798,57.7176650065856,2.87320417591829,2.87084999339355
"ricciardo","mclaren",11,"11","11","+1 Lap",0,6.5083761151706,108.215883956151,5.3870219740876,5.39056630137704
"mick_schumacher","haas",11,"20","12","+1 Lap",8,5.70595880436931,36.4121073787279,1.81260657309351,1.80999477011599
"giovinazzi","alfa",11,"0","13","+1 Lap",-13,5.00247147691252,55.6553133126092,2.77053963641086,2.7706040946347
"mazepin","haas",11,"19","14","Collision",5,4.3857170609365,31.02604823055,1.54448679322158,1.53588176336291
"norris","mclaren",11,"6","15","Collision",-9,3.84500226085464,159.475579995202,7.9387463499593,7.99697498621958
"bottas","mercedes",11,"2","16","Collision",-14,3.37095215686815,144.79648472196,7.20801620290697,7.26106811290004
"perez","red_bull",11,"4","17","Collision",-13,2.9553476624922,146.021243757638,7.26898510688812,7.32683072458835
"leclerc","ferrari",11,"7","18","Collision",-11,2.59098302193428,124.076060431695,6.17654672833975,6.22301851285609
"stroll","aston_martin",11,"12","19","Collision",-7,2.27154087661232,73.9204722601417,3.6797852019734,3.70384605055964
"vettel","aston_martin",11,"10","20","Disqualified",-10,1.99148273471456,74.6899322014859,3.71808916864321,3.74774372915137
"max_verstappen","red_bull",12,"1",NA,"Finished",NA,24.2612263885053,222.427614135894,10.1498092001247,10.1443590152263
"russell","williams",12,"2",NA,"Finished",NA,21.2700612052228,72.8752762827819,3.32544208843019,3.31020218014188
"hamilton","mercedes",12,"3",NA,"Finished",NA,18.6476766025428,231.983062905834,10.5858431081143,10.5864808221719
"ricciardo","mclaren",12,"4",NA,"Finished",NA,16.3486056442394,124.564489600391,5.68412248392167,5.67825136027078
"vettel","aston_martin",12,"5",NA,"Finished",NA,14.3329870099961,89.022919211482,4.06229077241561,4.05599983155032
"gasly","alphatauri",12,"6",NA,"Finished",NA,12.5658738793486,114.915751823602,5.24383161519615,5.24074618022737
"ocon","alpine",12,"8",NA,"Finished",NA,11.0166280232844,97.9217792334655,4.46836324535311,4.46516011112996
"leclerc","ferrari",12,"9",NA,"Finished",NA,9.65838859825537,133.73444902995,6.10256575565523,6.10497481079925
"latifi","williams",12,"10",NA,"Finished",NA,8.46760643254417,50.5475897112338,2.30658586654515,2.30219111686732
"sainz","ferrari",12,"11",NA,"Finished",NA,7.42363573043798,144.489252767029,6.59332858805,6.59778953760758
"alonso","alpine",12,"12",NA,"Finished",NA,6.5083761151706,99.3004987679909,4.53127692749766,4.53286086746339
"bottas","mercedes",12,"13",NA,"Finished",NA,5.70595880436931,150.50244352633,6.86772230093478,6.87558921717408
"giovinazzi","alfa",12,"14",NA,"Finished",NA,5.00247147691252,60.6577847895217,2.76793393890261,2.76798734201725
"norris","mclaren",12,"15",NA,"Finished",NA,4.3857170609365,163.861297056138,7.4773130434634,7.48770628231853
"tsunoda","alphatauri",12,"16",NA,"Finished",NA,3.84500226085464,76.3642082949962,3.48464891341797,3.48702500176539
"mick_schumacher","haas",12,"17",NA,"Finished",NA,3.37095215686815,39.7830595355961,1.81537919764227,1.81527150909174
"mazepin","haas",12,"18",NA,"Finished",NA,2.9553476624922,33.9813958930422,1.55063788283751,1.55034276044801
"raikkonen","alfa",12,"0",NA,"Finished",NA,2.59098302193428,60.3086480285199,2.75200214229235,2.75437909931437
"perez","red_bull",12,"0",NA,"Finished",NA,2.27154087661232,148.29278463425,6.76689122274742,6.77809001278424
"stroll","aston_martin",12,"19",NA,"Finished",NA,1.99148273471456,75.9119549948563,3.46401170645795,3.46880839333998
"max_verstappen","red_bull",13,"1","1","Finished",0,24.2612263885053,246.688840524399,10.6618248861976,10.6514755687782
"hamilton","mercedes",13,"2","2","Finished",0,21.2700612052228,253.253124111057,10.9455314452601,10.9383504327983
"bottas","mercedes",13,"3","3","Finished",0,18.6476766025428,169.150120128872,7.31062238753744,7.30192172413017
"gasly","alphatauri",13,"4","4","+1 Lap",0,16.3486056442394,131.264357467842,5.67320998447415,5.66456070838921
"leclerc","ferrari",13,"5","5","+1 Lap",0,14.3329870099961,148.067436039946,6.3994344902279,6.39354529663933
"alonso","alpine",13,"9","6","+1 Lap",3,12.5658738793486,111.866372647339,4.83483433334347,4.82879486402587
"sainz","ferrari",13,"6","7","+1 Lap",-1,11.0166280232844,155.505880790314,6.7209220580704,6.71845940766114
"perez","red_bull",13,"0","8","+1 Lap",-8,9.65838859825537,157.951173232506,6.82660693525727,6.82563659680781
"ocon","alpine",13,"8","9","+1 Lap",-1,8.46760643254417,106.38938566601,4.59812043913249,4.59546123257244
"norris","mclaren",13,"13","10","+1 Lap",3,7.42363573043798,171.284932786576,7.40288841251405,7.40458476991014
"ricciardo","mclaren",13,"10","11","+1 Lap",-1,6.5083761151706,131.072865715561,5.66493376279495,5.66520011474447
"stroll","aston_martin",13,"12","12","+2 Laps",0,5.70595880436931,81.6179137992256,3.5275041329567,3.52633021816436
"vettel","aston_martin",13,"15","13","+2 Laps",2,5.00247147691252,94.0253906883945,4.063751924266,4.06359688241169
"giovinazzi","alfa",13,"7","14","+2 Laps",-7,4.3857170609365,65.0435018504582,2.81116253674258,2.81029903284807
"kubica","alfa",13,"16","15","+2 Laps",1,3.84500226085464,3.84500226085464,0.166179956519806,0.454676506441853
"latifi","williams",13,"0","16","+2 Laps",-16,3.37095215686815,53.9185418681019,2.3303447788509,2.32978170561123
"russell","williams",13,"11","17","Gearbox",-6,2.9553476624922,75.8306239452741,3.27737903261842,3.28066134737077
"mick_schumacher","haas",13,"17","18","+3 Laps",-1,2.59098302193428,42.3740425575304,1.83139464480149,1.82978233123051
"tsunoda","alphatauri",13,"14","19","Power Unit",-5,2.27154087661232,78.6357491716086,3.39861578529623,3.40745670694315
"mazepin","haas",13,"18","20","Hydraulics",-2,1.99148273471456,35.9728786277567,1.55473807313812,1.55429854186911
"ricciardo","mclaren",14,"2","1","Finished",1,24.2612263885053,155.334092104067,6.22237703233841,6.21123349398653
"norris","mclaren",14,"3","2","Finished",1,21.2700612052228,192.554993991799,7.71337287164189,7.70719710960725
"bottas","mercedes",14,"19","3","Finished",16,18.6476766025428,187.797796731415,7.52280894217633,7.51839119781541
"leclerc","ferrari",14,"5","4","Finished",1,16.3486056442394,164.416041684186,6.58618200078234,6.58232926669948
"perez","red_bull",14,"8","5","Finished",3,14.3329870099961,172.284160242502,6.90136329512552,6.89984876115917
"sainz","ferrari",14,"6","6","Finished",0,12.5658738793486,168.071754669662,6.73262264500623,6.73233938025933
"stroll","aston_martin",14,"9","7","Finished",2,11.0166280232844,92.63454182251,3.71075684435978,3.70706831183587
"alonso","alpine",14,"10","8","Finished",2,9.65838859825537,121.524761245595,4.86804199253565,4.86725704996546
"russell","williams",14,"14","9","Finished",5,8.46760643254417,84.2982303778183,3.37682066740567,3.37489748100497
"ocon","alpine",14,"12","10","Finished",2,7.42363573043798,113.813021396448,4.5591249205219,4.55985164676292
"latifi","williams",14,"13","11","Finished",2,6.5083761151706,60.4269179832725,2.42058302527825,2.41876699888491
"vettel","aston_martin",14,"11","12","Finished",-1,5.70595880436931,99.7313494927638,3.99504094743179,3.99641206613139
"giovinazzi","alfa",14,"7","13","Finished",-6,5.00247147691252,70.0459733273707,2.8059033901458,2.80599130299984
"kubica","alfa",14,"17","14","Finished",3,4.3857170609365,8.23071932179115,0.329706364995688,0.332205767824611
"mick_schumacher","haas",14,"18","15","Finished",3,3.84500226085464,46.219044818385,1.85144367884073,1.85101045188853
"mazepin","haas",14,"16","16","Power Unit",0,3.37095215686815,39.3438307846249,1.57603617932402,1.57386241557853
"hamilton","mercedes",14,"4","17","Collision",-13,2.9553476624922,256.208471773549,10.2632055118087,10.3307200039076
"max_verstappen","red_bull",14,"1","18","Collision",-17,2.59098302193428,249.279823546333,9.98565754400457,10.0522393464819
"gasly","alphatauri",14,"0","19","Suspension",-19,2.27154087661232,133.535898344454,5.34918442948465,5.3807220573751
"tsunoda","alphatauri",14,"0","20","Brakes",-20,1.99148273471456,80.6272319063231,3.22976771679211,3.24753661580722
"hamilton","mercedes",15,"4","1","Finished",3,24.2612263885053,280.469698162054,10.2695635194742,10.2707866491628
"max_verstappen","red_bull",15,"20","2","Finished",18,21.2700612052228,270.549884751556,9.90634369719738,9.90926161018307
"sainz","ferrari",15,"2","3","Finished",-1,18.6476766025428,186.719431272205,6.83684216988768,6.83475211409511
"ricciardo","mclaren",15,"5","4","Finished",1,16.3486056442394,171.682697748306,6.28626329787041,6.28476270179273
"bottas","mercedes",15,"16","5","Finished",11,14.3329870099961,202.130783741411,7.40113793567151,7.40348300091439
"alonso","alpine",15,"6","6","Finished",0,12.5658738793486,134.090635124943,4.90980773968168,4.90895672588736
"norris","mclaren",15,"1","7","Finished",-6,11.0166280232844,203.571622015083,7.4538950793834,7.45896111998788
"raikkonen","alfa",15,"13","8","Finished",5,9.65838859825537,69.9670366267753,2.56188433765447,2.56573423288767
"perez","red_bull",15,"8","9","Finished",-1,8.46760643254417,180.751766675046,6.61833260880121,6.62396293184837
"russell","williams",15,"3","10","Finished",-7,7.42363573043798,91.7218661082563,3.35845025789271,3.35877920235496
"stroll","aston_martin",15,"7","11","Finished",-4,6.5083761151706,99.1429179376806,3.63017645021581,3.63171428744821
"vettel","aston_martin",15,"10","12","+1 Lap",-2,5.70595880436931,105.437308297133,3.86064926790827,3.86336452387273
"gasly","alphatauri",15,"11","13","+1 Lap",-2,5.00247147691252,138.538369821367,5.0726641704548,5.07882532819321
"ocon","alpine",15,"9","14","+1 Lap",-5,4.3857170609365,118.198738457384,4.32791656447843,4.33255526612412
"leclerc","ferrari",15,"19","15","+1 Lap",4,3.84500226085464,168.26104394504,6.16097742454949,6.16940446139249
"giovinazzi","alfa",15,"17","16","+1 Lap",1,3.37095215686815,73.4169254842389,2.68820405414797,2.69055979912501
"tsunoda","alphatauri",15,"12","17","+1 Lap",-5,2.9553476624922,83.5825795688153,3.06042547779082,3.06416770055115
"mazepin","haas",15,"15","18","+2 Laps",-3,2.59098302193428,41.9348138065592,1.53546795566825,1.53623584486646
"latifi","williams",15,"18","19","Accident",-1,2.27154087661232,62.6984588598848,2.29574107311475,2.30804366569177
"mick_schumacher","haas",15,"14","20","Oil leak",-6,1.99148273471456,48.2105275530996,1.7652569181568,1.77383227152997
"bottas","mercedes",16,"1","1","Finished",0,24.2612263885053,226.392010129917,7.76992121564533,7.76259245135071
"max_verstappen","red_bull",16,"2","2","Finished",0,21.2700612052228,291.819945956779,10.0154505803313,10.0133268009284
"perez","red_bull",16,"6","3","Finished",3,18.6476766025428,199.399443277589,6.84351874353391,6.8391276273002
"leclerc","ferrari",16,"3","4","Finished",-1,16.3486056442394,184.60964958928,6.33592339293887,6.33259301430795
"hamilton","mercedes",16,"11","5","Finished",6,14.3329870099961,294.80268517205,10.1178201325791,10.1208794629108
"gasly","alphatauri",16,"4","6","Finished",-2,12.5658738793486,151.104243700715,5.18599604389961,5.18385262958548
"norris","mclaren",16,"7","7","Finished",0,11.0166280232844,214.588250038368,7.36480848261609,7.36669153536353
"sainz","ferrari",16,"19","8","Finished",11,9.65838859825537,196.377819870461,6.73981466049996,6.74171340957186
"stroll","aston_martin",16,"8","9","Finished",-1,8.46760643254417,107.610524370225,3.69326327307713,3.69203229336456
"ocon","alpine",16,"12","10","+1 Lap",2,7.42363573043798,125.622374187822,4.31144168825378,4.31186395981119
"giovinazzi","alfa",16,"16","11","+1 Lap",5,6.5083761151706,79.9253015994095,2.74308839878108,2.74203782678796
"raikkonen","alfa",16,"17","12","+1 Lap",5,5.70595880436931,75.6729954311446,2.5971464819561,2.59651823697473
"ricciardo","mclaren",16,"20","13","+1 Lap",7,5.00247147691252,176.685169225219,6.06395006636984,6.0683663190783
"tsunoda","alphatauri",16,"9","14","+1 Lap",-5,4.3857170609365,87.9682966297518,3.01912922587442,3.02002999536796
"russell","williams",16,"13","15","+1 Lap",-2,3.84500226085464,95.5668683691109,3.27991715620981,3.28149439713272
"alonso","alpine",16,"5","16","+1 Lap",-11,3.37095215686815,137.461587281812,4.71777119141401,4.72159490210347
"latifi","williams",16,"15","17","+1 Lap",-2,2.9553476624922,65.653806522377,2.25328139404457,2.25437663947751
"vettel","aston_martin",16,"10","18","+1 Lap",-8,2.59098302193428,108.028291319067,3.70760130681404,3.71071657115521
"mick_schumacher","haas",16,"14","19","+2 Laps",-5,2.27154087661232,50.4820684297119,1.73257746276729,1.73340255894254
"mazepin","haas",16,"18","20","+2 Laps",-2,1.99148273471456,43.9262965412737,1.50757910239372,1.50815223724318
"max_verstappen","red_bull",17,"1","1","Finished",0,24.2612263885053,316.081172345284,10.20829117363,10.2043918861759
"hamilton","mercedes",17,"2","2","Finished",0,21.2700612052228,316.072746377273,10.2080190450048,10.2062762533629
"perez","red_bull",17,"3","3","Finished",0,18.6476766025428,218.047119880132,7.04214196876062,7.03808168193141
"leclerc","ferrari",17,"4","4","Finished",0,16.3486056442394,200.958255233519,6.49023277137,6.48707997622876
"ricciardo","mclaren",17,"6","5","Finished",1,14.3329870099961,191.018156235215,6.16920313168443,6.16718639543231
"bottas","mercedes",17,"9","6","Finished",3,12.5658738793486,238.957884009265,7.71748484764652,7.7183869997206
"sainz","ferrari",17,"5","7","Finished",-2,11.0166280232844,207.394447893745,6.69809877059312,6.69897106337269
"norris","mclaren",17,"7","8","Finished",-1,9.65838859825537,224.246638636623,7.24236424752866,7.24485079328536
"tsunoda","alphatauri",17,"10","9","+1 Lap",1,8.46760643254417,96.435903062296,3.11453469609532,3.11264460208077
"vettel","aston_martin",17,"18","10","+1 Lap",8,7.42363573043798,115.451927049505,3.72868424630678,3.72832489280374
"giovinazzi","alfa",17,"12","11","+1 Lap",1,6.5083761151706,86.4336777145801,2.79149859756362,2.79050938214811
"stroll","aston_martin",17,"13","12","+1 Lap",1,5.70595880436931,113.316483174594,3.659717048108,3.66036335301313
"raikkonen","alfa",17,"15","13","+1 Lap",2,5.00247147691252,80.6754669080571,2.60552898692222,2.60534877192327
"russell","williams",17,"20","14","+1 Lap",6,4.3857170609365,99.9525854300474,3.22811095661349,3.22917862542388
"latifi","williams",17,"14","15","+1 Lap",-1,3.84500226085464,69.4988087832317,2.24456291089888,2.24475918547045
"mick_schumacher","haas",17,"16","16","+2 Laps",0,3.37095215686815,53.85302058658,1.73925992063444,1.7391427734006
"mazepin","haas",17,"17","17","+2 Laps",0,2.9553476624922,46.8816442037659,1.51410940164372,1.51399025835571
"alonso","alpine",17,"19","18","Rear wing",1,2.59098302193428,140.052570303746,4.52319702140984,4.5430368094792
"ocon","alpine",17,"11","19","Mechanical",-8,2.27154087661232,127.893915064434,4.13051595141214,4.14865075225205
"gasly","alphatauri",17,"8","20","Suspension",-12,1.99148273471456,153.09572643543,4.94444430617344,4.96838513851465
"max_verstappen","red_bull",18,"3","1","Finished",2,24.2612263885053,340.342398733789,10.3796512494297,10.3761460621646
"hamilton","mercedes",18,"2","2","Finished",0,21.2700612052228,337.342807582496,10.2881706987927,10.2865328098841
"perez","red_bull",18,"4","3","Finished",1,18.6476766025428,236.694796482674,7.21864054900365,7.2150293716622
"gasly","alphatauri",18,"5","4","Finished",1,16.3486056442394,169.444332079669,5.16765786373623,5.1636724092318
"leclerc","ferrari",18,"8","5","Finished",3,14.3329870099961,215.291242243515,6.56588194670415,6.56430590729464
"sainz","ferrari",18,"6","6","+1 Lap",0,12.5658738793486,219.960321773094,6.70827800829736,6.70809186939886
"vettel","aston_martin",18,"9","7","+1 Lap",2,11.0166280232844,126.46855507279,3.85699666147568,3.85442322610224
"raikkonen","alfa",18,"10","8","+1 Lap",2,9.65838859825537,90.3338555063125,2.75497240326293,2.75197993063614
"alonso","alpine",18,"12","9","+1 Lap",3,8.46760643254417,148.52017673629,4.52951981228809,4.52979015223191
"norris","mclaren",18,"18","10","+1 Lap",8,7.42363573043798,231.670274367061,7.06540431558359,7.06899324513763
"giovinazzi","alfa",18,"11","11","+1 Lap",0,6.5083761151706,92.9420538297507,2.83451638334697,2.833636243323
"ricciardo","mclaren",18,"7","12","+1 Lap",-5,5.70595880436931,196.724115039584,5.99962776915354,6.00297894167912
"ocon","alpine",18,"19","13","+1 Lap",6,5.00247147691252,132.896386541347,4.05303056492689,4.05494296867339
"stroll","aston_martin",18,"20","14","+2 Laps",6,4.3857170609365,117.702200235531,3.58964323657762,3.59105763890633
"bottas","mercedes",18,"1","15","+2 Laps",-14,3.84500226085464,242.80288627012,7.40492307515896,7.41119235365019
"russell","williams",18,"16","16","+2 Laps",0,3.37095215686815,103.323537586916,3.15112748220473,3.15268850506911
"latifi","williams",18,"13","17","+2 Laps",-4,2.9553476624922,72.4541564457239,2.20968318456988,2.21038470458789
"mazepin","haas",18,"15","18","+3 Laps",-3,2.59098302193428,49.4726272257002,1.50880001700131,1.50931904113675
"mick_schumacher","haas",18,"14","19","Collision",-5,2.27154087661232,56.1245614631923,1.71166853346057,1.71441595745457
"tsunoda","alphatauri",18,"17","20","Collision",-3,1.99148273471456,98.4273857970106,3.00180624502548,3.01289008073101
"hamilton","mercedes",19,"10","1","Finished",9,24.2612263885053,361.604033971001,10.4462761963975,10.4430813286673
"max_verstappen","red_bull",19,"2","2","Finished",0,21.2700612052228,361.612459939012,10.4465196117934,10.4451121408008
"bottas","mercedes",19,"1","3","Finished",-2,18.6476766025428,261.450562872663,7.55297102601034,7.55013545256313
"perez","red_bull",19,"4","4","Finished",0,16.3486056442394,253.043402126914,7.31009894791663,7.30819755639154
"leclerc","ferrari",19,"6","5","Finished",1,14.3329870099961,229.624229253511,6.63354911676524,6.63216425257583
"sainz","ferrari",19,"3","6","Finished",-3,12.5658738793486,232.526195652442,6.71738319954078,6.71719737293794
"gasly","alphatauri",19,"7","7","+1 Lap",0,11.0166280232844,180.460960102954,5.21328540282187,5.21229314295007
"ocon","alpine",19,"8","8","+1 Lap",0,9.65838859825537,142.554775139602,4.11822439553606,4.11695876699881
"alonso","alpine",19,"12","9","+1 Lap",3,8.46760643254417,156.987783168834,4.53517546370437,4.53506775747492
"norris","mclaren",19,"5","10","+1 Lap",-5,7.42363573043798,239.093910097499,6.90711603608773,6.91035358026873
"vettel","aston_martin",19,"9","11","+1 Lap",-2,6.5083761151706,132.97693118796,3.84153278292847,3.84179059179195
"raikkonen","alfa",19,"0","12","+1 Lap",-12,5.70595880436931,96.0398143106818,2.77446690824409,2.77401716869193
"russell","williams",19,"17","13","+1 Lap",4,5.00247147691252,108.326009063828,3.12939929764433,3.12986508179283
"giovinazzi","alfa",19,"13","14","+1 Lap",-1,4.3857170609365,97.3277708906872,2.81167431994233,2.81211355840994
